t,x_odom,y_odom,yaw_odom,x_gt,y_gt,yaw_gt
33.331,0.0001225734440087028,9.088212881278416e-05,0.9341357836395854,-0.028369857195801908,0.0239738893661721,0.9291069773964425
33.365,0.00012409114814647008,9.293852592865274e-05,0.9358461950021358,-0.02842662555522924,0.02400651681396067,0.9301439525887882
33.401,0.0001256315165859698,9.50332009865322e-05,0.9375551847486535,-0.02853782337235069,0.024070303457771208,0.9321770815665553
33.431,0.00012713394975729972,9.708343890874094e-05,0.939213581074861,-0.028648060699059515,0.024133152099599424,0.9341879626188309
33.463,0.00012864165644501643,9.914803457309499e-05,0.94087179087661,-0.028703124823765337,0.02416448103979459,0.9351932094368386
33.498,0.00013022037708543404,0.00010131753051085566,0.9425277404420948,-0.02881087296981202,0.024225717015952306,0.9371636332545573
33.53,0.0001318144290493359,0.00010351552982745139,0.9441334765850404,-0.028917733542985928,0.024286065742569047,0.9391127834134523
33.564,0.00013343247526120922,0.00010575414058150068,0.9457386328468239,-0.02897111326092638,0.024316150619722428,0.9400871858228881
33.598,0.00013499798902461636,0.00010792751666694107,0.9473443070861247,-0.029075510192399075,0.024374950740443227,0.9419969088529612
33.631,0.0001365695097361677,0.00011011641790137313,0.9489014684055748,-0.029179022864137254,0.024432902594776332,0.9438859997324424
33.657,0.00013814619765188348,0.000112319744030835,0.9504584607202852,-0.029230730257255887,0.024461793990749135,0.9448303721474125
33.698,0.000139566601636279,0.00011431118073449737,0.9520183852752446,-0.029331525939555514,0.02451820510447555,0.946679277722352
33.731,0.0001408817046858986,0.00011616103900943154,0.95353447522296,-0.02942877827276516,0.024573428607248277,0.948495742708811
33.764,0.00014221629498068118,0.00011804434215727937,0.9550500260245185,-0.02947740276800895,0.02460096417324625,0.9494038950886716
33.798,0.000143520534480256,0.00011989084783577562,0.9565655372213532,-0.02957272610045399,0.02465482226902903,0.9511848914908658
33.832,0.0001448223009041935,0.00012173960419321406,0.9580356034925148,-0.029667013878517553,0.024707885856362948,0.9529457599431396
33.864,0.0001461542042503659,0.00012363707222616972,0.959504947621941,-0.029714124632532184,0.024734345230390937,0.9538260876595176
33.898,0.00014740766740598788,0.00012542849892032803,0.9609753721469754,-0.029806354364074823,0.02478608204926888,0.9555518786304485
33.931,0.00014865971751796265,0.0001272233213389569,0.9624016998194042,-0.02989759226761947,0.024837061280152874,0.9572582349174978
33.964,0.00014993247488949792,0.00012905338126974018,0.9638275151678649,-0.02994318311744252,0.024862483142374946,0.9581113251174703
33.998,0.00015111441540568258,0.00013075815272813366,0.9652547812805256,-0.030032241174729045,0.0249121672576488,0.959782814993085
34.031,0.0001523270578033158,0.00013251234492649806,0.9666385503584072,-0.030120269034496917,0.024961117532654307,0.9614351567323283
34.063,0.00015352931053612008,0.0001342566675431137,0.9680225238607979,-0.030164263083844265,0.02498552982884265,0.9622612716046912
34.098,0.00015467356530696248,0.00013592191959690037,0.9694073177617416,-0.030249814915603204,0.025033185757766356,0.9638779371179401
34.131,0.00015584144910341018,0.00013762637731861904,0.9707501162132319,-0.030334136477774658,0.025080115128530315,0.9654751994738769
34.164,0.0001570394675123238,0.0001393798751772434,0.9720922033784849,-0.030376278984283387,0.02510351960742377,0.9662737301031898
34.197,0.00015759491833419316,0.00014019508444872055,0.973448110014568,-0.03045828394009907,0.02514922379962256,0.967836857794909
34.231,0.0001584629838807455,0.00014147292955828204,0.974757070753432,-0.03053813001305531,0.025194091614690505,0.9693763012451346
34.264,0.00015927489238020244,0.0001426715167644961,0.9760672761988911,-0.030578029661222444,0.025216472031529897,0.97014601985789
34.298,0.00015935105668689326,0.00014278419462309744,0.977393277213789,-0.030656544725465303,0.025260304216947357,0.9716570897386053
34.33,0.0001593873599559693,0.0001428380959136534,0.9786811380390902,-0.030734033185915183,0.02530348193706593,0.9731502386416783
34.364,0.0001594277920691688,0.00014289829118463513,0.9799689412985629,-0.03077275575642724,0.02532502128356063,0.973896842165064
34.398,0.00015950577373836762,0.00014301464645717296,0.9812548939918453,-0.030848871222847737,0.025367188131072468,0.9753618330767004
34.431,0.00015955174803317887,0.000143083473671384,0.9825038006232981,-0.030924044600963964,0.0254087374620559,0.9768097731229746
34.464,0.00015960114901567598,0.0001431576293036854,0.9837526499589349,-0.030961619027355735,0.025429465452006268,0.9775337701803974
34.498,0.00015966189551912057,0.000143249048993614,0.9850000863590628,-0.03103533143889037,0.025470021427350786,0.9789535446574983
34.531,0.00015971763266741065,0.0001433331666384409,0.9862110534932242,-0.031108236324851164,0.02551000485438343,0.9803574503811078
34.564,0.00015977597926586373,0.00014342145440235715,0.9874219636233161,-0.031144688467116863,0.025529952653241855,0.9810594310702685
34.598,0.00015982946775345118,0.00014350262313006843,0.9886318648031716,-0.031216191175581588,0.02556898377697328,0.9824360219354704
34.631,0.00015989541319199542,0.00014360293352210285,0.9898060625211027,-0.031286897707771634,0.02560746828889797,0.9837972948553088
34.664,0.0001599691116333464,0.0001437153246577315,0.9909802973194647,-0.03132224349776697,0.025626670603236264,0.9844780079425277
34.698,0.00016004367529563447,0.00014382934527428054,0.9921536450309557,-0.031391560226075366,0.02566424729923875,0.9858129795851903
34.731,0.0001601346497334932,0.00014396878918719618,0.9932924556442082,-0.031460086321451065,0.025701302977759494,0.987133199434274
34.764,0.00016023340596951438,0.00014412053824871732,0.9944313083981804,-0.03149434179394149,0.025719793180613026,0.9877933818467777
34.797,0.00016033390044610418,0.00014427536131350686,0.9955693084241144,-0.03156151793251269,0.025755978122406393,0.9890880923458899
34.824,0.0001604498293231123,0.00014445438080702933,0.996673814384437,-0.03162792204380765,0.025791664083375864,0.9903685145379917
34.863,0.00016057337022994233,0.0001446456176603012,0.997778363277365,-0.03166111681188307,0.025809471685187626,0.9910087971864537
34.898,0.0001606993296587075,0.00014484108853408034,0.9988820933615318,-0.031726210368140884,0.025844322424218046,0.9922644821015059
34.931,0.00016083949210573422,0.00014505910106901411,0.9999533452198971,-0.0317905499429292,0.02587869506854836,0.9935063230009685
34.964,0.00016098682100896584,0.00014528880122490498,1.001024644828937,-0.03182271262739956,0.025895848111136977,0.9941273130739472
34.998,0.00016113729456835463,0.00014552397451539633,1.00209515672218,-0.03188577964705599,0.025929419364513925,0.9953451624037158
35.03,0.00016130092651451942,0.00014578028948758324,1.003134170922544,-0.03194811028171234,0.0259625324064508,0.9965495966962364
35.064,0.00016147179532820837,0.0001460485547551824,1.004173231304082,-0.031979267693353894,0.025979057576847025,0.9971518798447478
35.098,0.00016164612171631646,0.00014632289231775004,1.0052115379231439,-0.03204036329378814,0.02601140158924396,0.998333047428037
35.132,0.00016183045818617936,0.0001466136216894159,1.0062193180532535,-0.032100752680198366,0.026043307145269215,0.9995012440419195
35.164,0.00016201905295964848,0.0001469117313013312,1.0072271708934075,-0.032130945988743345,0.026059230819093497,1.0000854206072092
35.198,0.0001622107591211459,0.0001472154506246671,1.0082343084939427,-0.03219015358471261,0.026090399280122828,1.001231091435168
35.231,0.00016241105544797195,0.00014753346213613314,1.0092118451527006,-0.032248672655008845,0.02612114744993185,1.0023641966307228
35.264,0.00016261546851138487,0.00014785871478839753,1.0101894541047147,-0.03227793093891365,0.02613649416408048,1.0029308252106623
35.298,0.0007604189242201556,0.0011121330453868694,1.0214673291250913,-0.032228981750489535,0.026306480306398296,1.003993583975236
35.33,0.0019101626399838135,0.003013562934242013,1.03242812052803,-0.03178755741413948,0.027012052823277923,1.006990010640229
35.361,0.0036034129552738915,0.005884438320198901,1.0433889112405803,-0.03137961512746761,0.02765893317316455,1.0081835205954022
35.397,0.005879819029465402,0.009844077334909279,1.0546818484729865,-0.030187127733068864,0.029556409060585827,1.0108501088113295
35.431,0.008594732797945509,0.014690480462091508,1.0656426415797868,-0.028507586115708444,0.03224791016291687,1.0156713542514653
35.464,0.011788690199478627,0.020541522938665128,1.0766034350253164,-0.027499644674828128,0.03387838727403843,1.019673368852466
35.498,0.01554407890888006,0.027606866250408823,1.0878963733404479,-0.0252057364439135,0.03765414877760589,1.0326321831551848
35.535,0.019628038299561393,0.03550108609933894,1.0988571686222361,-0.022669038743834448,0.041986999344440515,1.0543354391485722
35.564,0.024128720037370915,0.044318901055428524,1.0988571686805382,-0.021351845248642084,0.04432846882017786,1.068208216289294
35.598,0.02876578612364756,0.053403922628739164,1.098857168854823,-0.018621816294224103,0.049381002514247804,1.0976064086970487
35.631,0.03326646783367784,0.06222173752233927,1.0988571668718696,-0.015758665747149413,0.054905883247826234,1.1223375667717774
35.664,0.03776714964569662,0.07103955259051895,1.0988571675970893,-0.014275717016889396,0.05784692516987873,1.130978190958661
35.698,0.0424042157203494,0.08012457412283068,1.0988571681849073,-0.011158299836993374,0.06425914720882474,1.1413018595203244
35.731,0.04690489747905451,0.08894238910839973,1.098857167071277,-0.007788481372318569,0.07157184473433043,1.1446128194668659
35.764,0.05140557925999988,0.09776020405742666,1.098857163061133,-0.0059631013437944766,0.07559484318981019,1.144645188877446
35.799,0.0560426453624735,0.10684522553090871,1.0988571629441488,-0.0019788733979883427,0.08436317951281448,1.14390862137147
35.831,0.06054332717342796,0.11566304050332529,1.0988571626291526,0.002403061950899692,0.09400892432069545,1.1457821125402026
35.864,0.06504437919197334,0.12448163524061402,1.098867942644474,0.004699493163920942,0.09910032078750133,1.1490532196738694
35.898,0.0696819891516915,0.13356821447742248,1.0988884829176324,0.009292248639051436,0.10943718866046903,1.1568499436197486
35.931,0.07418266061384327,0.1423868065363375,1.098897069507849,0.013881487203057168,0.11997036870860693,1.1625892486713465
35.964,0.07868292878582737,0.15120469388338212,1.0988993118713175,0.01621617823056177,0.12537883576690445,1.1637190820700491
35.998,0.08331937218380824,0.16028949893576103,1.0989044419817346,0.02094262527045824,0.13633474106741814,1.1629689684166136
36.031,0.08781933503411005,0.16910693574777033,1.0989027945077616,0.02569590567708981,0.14732942628272588,1.1626949471878263
36.064,0.0923193795398412,0.17792440365017778,1.098894582357379,0.028076908614309035,0.15283606721425044,1.16268763433824
36.098,0.09695617302654562,0.18700963742119178,1.0988861466818525,0.03283940596595321,0.16385033661984758,1.162676536321915
36.133,0.10145685766861279,0.19582800549370563,1.0988790720774417,0.03760230303364265,0.17486528684381067,1.1626679843267307
36.164,0.1059576268746525,0.2046464368725635,1.09887717020728,0.0399838025785356,0.18037276501896465,1.162666754076913
36.198,0.11059477060483074,0.21373209577918997,1.0988813063812275,0.044746475096300586,0.19138698789946992,1.1626806962256913
36.231,0.11509537133258584,0.22255035668703813,1.0988897688784347,0.049500949070331035,0.20238513912332431,1.1629193766194788
36.264,0.1195956555474627,0.23136824846307086,1.0989011531394661,0.05188145141289391,0.20789424477717766,1.1629028962514862
36.298,0.12423212950007718,0.24045319024987316,1.0989084378504603,0.056640589723619926,0.2189074999625644,1.162903650253815
36.331,0.1287321244391487,0.24927083352349527,1.0989134316973277,0.06138852114604163,0.22989103456632684,1.1624774270421627
36.364,0.1332319844631444,0.2580883025625988,1.0989142434544141,0.06376110512106643,0.23537355962182774,1.162149915788132
36.397,0.13786825577026096,0.26717298569358844,1.0989076723741318,0.06852947681437153,0.24638490137198005,1.1621476016057042
36.435,0.14236845428890973,0.2759908641357777,1.098899502266701,0.07329790307467321,0.25739659013751237,1.1621378316838187
36.464,0.14686897115447503,0.2848091878284534,1.0988914680545474,0.07568227463164245,0.26290272070913856,1.162133016585578
36.499,0.15150601411491538,0.2938948754609609,1.0988872787667487,0.08045118117138571,0.27391513543842233,1.162126934138688
36.531,0.1560066962163053,0.30271335857387177,1.0988893183825204,0.08521994069501777,0.28492708942504663,1.1621357046103344
36.564,0.1605073220801027,0.3115318302032755,1.0988957940781388,0.08760325170182429,0.29043075315480754,1.1621735747963606
36.598,0.1651439402507858,0.3206169843063837,1.0989085067131854,0.09236334502259413,0.30142843489038024,1.1623856380971676
36.631,0.16964404039639813,0.32943486913141795,1.0989163918050018,0.09712946501390976,0.312441445185448,1.1623707743932388
36.664,0.17414398755366256,0.33825259640724253,1.0989219351086958,0.0995107288684566,0.31794359962077323,1.1623165678425038
36.698,0.1787802346647905,0.34733751930606593,1.0989267228146726,0.10425916231200805,0.32890745163332596,1.1616637066313693
36.731,0.1832799165583589,0.35615482361252015,1.0989203343387774,0.1090316194405229,0.3399121074678336,1.1616060458618884
36.764,0.1877799069738531,0.3649725742287049,1.0989124743168526,0.11141880567486508,0.345416724219491,1.161604158706275
36.798,0.19241660446621722,0.37405801888156787,1.0989039257833995,0.11619336048966833,0.35642623012170893,1.1615960568660824
36.832,0.19691714758605275,0.3828765068710734,1.0988979557958016,0.12096817585676412,0.36743607547325796,1.161588947720783
36.865,0.2014177466246685,0.3916950340099089,1.0988977075513278,0.1233556095170714,0.3729409554447534,1.161589117411563
36.898,0.2060546938333313,0.4007807844660244,1.0989031070685142,0.1281297001480283,0.38394906177818783,1.1616177040499576
36.931,0.2105549750521498,0.40959891124434344,1.0989141369512647,0.13289495670599608,0.39494143909670626,1.1618670827250188
36.964,0.21505506124914253,0.4184169094474972,1.0989238084669757,0.1352821431368025,0.40044932959467877,1.1618316225994014
36.998,0.21969134047594283,0.4275019521219333,1.09892973738028,0.14005254282646068,0.4114560509331174,1.161802586341413
37.031,0.22419114595846232,0.436319683935967,1.0989345283274126,0.14480794318507703,0.42242234176230276,1.1612170034951328
37.064,0.22869082661881518,0.44513722744992934,1.098933184414122,0.14719290784408715,0.4279141711258926,1.1610594083157675
37.098,0.2333269389884972,0.45422199556099707,1.0989249553736626,0.15197352188513177,0.4389215257787052,1.1610697116216324
37.131,0.2378270630981116,0.4630401076429196,1.0989168467569252,0.15675387849991368,0.4499282193235912,1.1610597608336268
37.163,0.24232746542875655,0.47185858844839834,1.098909414067636,0.15914420981107916,0.45543183765853773,1.1610549495691354
37.199,0.2469643465773374,0.48094437904418574,1.0989068426016861,0.16392498327121272,0.46643908987972815,1.1610509063324088
37.231,0.2514648460767092,0.48976294756356215,1.098910364439717,0.1687053218369575,0.47744533230994196,1.1610690769360674
37.263,0.25596523741592303,0.4985814266457628,1.0989178600453555,0.1710930972855374,0.4829433968950747,1.1611482435739977
37.298,0.2606016362770228,0.5076666639651037,1.0989299836066637,0.17586695941845373,0.49394157152013785,1.1612848453157862
37.331,0.26510148861030397,0.5164845348762055,1.0989375337873208,0.1806435180693997,0.5049463277716081,1.1612810890565233
37.364,0.26960123740647246,0.525302331125389,1.0989427046398184,0.1830290318158781,0.5104416401857835,1.1611679202609695
37.396,0.27423720068763174,0.5343871571595245,1.0989444747496042,0.18779105086144923,0.5213999337387552,1.1605207033135303
37.431,0.27873681925416993,0.5432047341870327,1.0989382316256893,0.19257772879631255,0.5324049026780784,1.1605357159480114
37.464,0.28323672260864546,0.5520227027769226,1.09893022394727,0.1949707342347294,0.5379067091352504,1.1605293044288416
37.498,0.28787332106904584,0.5611083511287738,1.098921820011568,0.19975715441751254,0.5489111304317439,1.1605194462274164
37.531,0.2923737108909261,0.5699269420650896,1.098917212229103,0.20454382411425376,0.5599158313007393,1.1605140474875142
37.564,0.296874132841553,0.5787455598248703,1.09891858992472,0.20693715100555535,0.5654180925200805,1.1605159448163664
37.598,0.30151088009304583,0.5878314005217039,1.0989249818602957,0.21172202419576863,0.5764188325617107,1.1605757641950005
37.631,0.3060108916981436,0.5966495006988655,1.0989371181851741,0.21650054964598298,0.587410915824183,1.1607593198370612
37.662,0.31051076933259575,0.6054675709933565,1.0989451642894035,0.2188921196978667,0.5929127185479754,1.1607682486762292
37.698,0.31514682271440686,0.614552649157943,1.0989509480454667,0.2236734371727952,0.6039119076975549,1.1606837672009522
37.73,0.3196464505804556,0.6233704915275311,1.098955572762867,0.22843965817128076,0.6148667613890278,1.1600163531949228
37.764,0.3241459039875013,0.6321880038172225,1.098950995627459,0.23083551146437942,0.6203666964640502,1.1600089278855714
37.798,0.3287819372687376,0.64127301051285,1.0989426321745648,0.23562709676719915,0.6313670810564342,1.1599916685987752
37.83,0.33328197037293406,0.6500913263339045,1.0989343541158691,0.24041941701581906,0.6423689173780985,1.1599832325584722
37.864,0.3377822407936146,0.6589099378896285,1.0989278767699981,0.2428156849718771,0.647869992319983,1.1599789773857991
37.898,0.3424189518273749,0.6679958280988045,1.0989269987103516,0.24760828602073712,0.6588720622231405,1.15997748699725
37.929,0.34691926358196884,0.6768144832090297,1.0989318255490519,0.2523998230003467,0.6698718304496625,1.1600150035841248
37.964,0.35141934230010724,0.6856328304357323,1.0989418593983915,0.25479113082219557,0.6753627693577936,1.1601563840737128
37.998,0.35605551863185164,0.6947181430130351,1.0989528890648168,0.2595786274808289,0.6863606058026357,1.1602272023848936
38.031,0.36055519130956976,0.703536131704425,1.098958802145503,0.2643666262878842,0.6973592267871673,1.160178461233983
38.066,0.36505474223758166,0.712353999771139,1.0989637578862608,0.26675496762680284,0.7028439145294576,1.1599559169586797
38.098,0.3696905135939238,0.7214388972321736,1.0989633314846206,0.2715349842773825,0.7138072628602489,1.1594585532243842
38.131,0.3741899929754673,0.7302565925125698,1.0989558179843153,0.27633293714206664,0.7248061067388504,1.1594566312580228
38.163,0.37868981324264667,0.7390747809487456,1.0989477265873073,0.2787319826625566,0.7303056141786045,1.1594528771633588
38.198,0.38332629855080885,0.7481606030046464,1.0989398176613825,0.283530301413997,0.7413050253783016,1.1594434889946708
38.231,0.3878265319621893,0.756979295122219,1.0989367322419739,0.28832880290309476,0.7523045509132839,1.1594403409370129
38.264,0.392326772249117,0.7657979997090525,1.0989396482164857,0.2907279847025805,0.7578041381829927,1.1594445503978315
38.298,0.3969632982984838,0.7748838896039725,1.098946822732222,0.2955225117374124,0.7687953148938025,1.1595650401120434
38.331,0.40146308064417485,0.783702045492084,1.098958996647747,0.30031475646498074,0.7797876150895964,1.1596774495320974
38.364,0.4059626939690095,0.7925200798309594,1.0989667864160437,0.3027120471119474,0.7852865307003158,1.1596840731825044
38.398,0.41059853944601804,0.8016052330829289,1.098972300644493,0.3075022229481308,0.7962731440958738,1.1595143035798579
38.431,0.4150979123835144,0.8104230359686957,1.0989748985764383,0.3122837383672378,0.80722636616066,1.158907004446027
38.464,0.419597218527038,0.8192406597399285,1.0989684784826992,0.3146863261659021,0.8127258562449138,1.1589267694172227
38.499,0.42423318903539603,0.8283259445055144,1.0989604558453918,0.319490070623619,0.8237217812356095,1.1589172347340733
38.531,0.42873312897237614,0.8371444646405533,1.098952196849182,0.32429424148955727,0.8347185163567522,1.1589072201479174
38.564,0.4332332491353297,0.8459631828719792,1.0989469968586825,0.3266964322879984,0.840217006708409,1.1589036818886722
38.598,0.4378697799618891,0.8550491683058816,1.0989478085322324,0.3315008225630203,0.8512138478831127,1.1589052422186683
38.63,0.442369899674641,0.8638679138902459,1.0989537162230922,0.33630276971466977,0.8622055147731603,1.158983661387876
38.663,0.44686966307412024,0.872686144638275,1.0989660755547066,0.3386982875327753,0.8676913624369496,1.159162708006102
38.698,0.45150565840446855,0.8817716078393399,1.098974595157361,0.3434998701300004,0.8786893217544319,1.1591540169266135
38.731,0.456005106281516,0.8905896254433269,1.0989802644568676,0.3482980229725504,0.8896786063331933,1.159045137170741
38.764,0.4605044748908714,0.8994076006689903,1.098985056728901,0.3506888634577432,0.8951511741748698,1.1586952173577079
38.796,0.4651400357479439,0.9084925241424443,1.0989819321828491,0.3554881211669176,0.9061236177750748,1.1583986913491604
38.831,0.4696394027574919,0.9173103863886305,1.098973655384161,0.360297438125079,0.9171162921256172,1.158381239459241
38.864,0.4741391351221417,0.9261287896220428,1.0989654312660584,0.3627024098666544,0.9226132651775419,1.1583767333920736
38.898,0.47877548894458,0.9352147578861965,1.0989583703209962,0.3675126074482714,0.9336076029025129,1.1583678382639777
38.93,0.4832755581886786,0.9440335496093125,1.0989569144382483,0.37232291730686506,0.9446019170718164,1.158367411583791
38.964,0.4877756101655779,0.9528523409450421,1.0989612153768635,0.37472788911309046,0.9500986909657371,1.1583755525328396
39.0,0.4924118344387121,0.9619381348048373,1.0989705723240613,0.37713176532787435,0.9555931050441541,1.1584168059242792
39.031,0.4969114026659576,0.9707563759203757,1.0989817236745687,0.38433706120311917,0.972070723679297,1.1586217072445875
39.064,0.501410810821342,0.979574487445518,1.0989883252788515,0.3867406003274962,0.9775678559228439,1.1586117144239347
39.098,0.5060464409610532,0.9886596983683013,1.0989934064932005,0.3915382079878098,0.9885378443742341,1.1582794698914904
39.131,0.510545588268233,0.997477502712492,1.098993419671606,0.39633875901028437,0.9994988991940923,1.1578590882075164
39.168,0.5150448020032031,1.0062953449479872,1.098986695180449,0.39874622170892515,1.0049936866891938,1.1578486284686016
39.198,0.5196806690356689,1.0153808285651802,1.0989782712802443,0.40356198282032707,1.0159849628573747,1.1578426731567997
39.231,0.5241805031246597,1.0241995306660925,1.0989703687939154,0.40837802607304063,1.026976682266701,1.1578336059922705
39.264,0.5286804663222485,1.033018351851135,1.0989666234837394,0.4107861226498718,1.0324725907855679,1.1578310671597847
39.298,0.533316809533565,1.0421044291382666,1.0989690581676541,0.41560221981068596,1.0434641104493525,1.157836805565881
39.331,0.537816726804091,1.05092325155451,1.0989756851299026,0.42041330815142636,1.054445365474377,1.1579873159745322
39.365,0.5423162677662718,1.0597415519278446,1.0989879113729515,0.4228160947455624,1.059932960272917,1.1581091473644207
39.396,0.5469519981533896,1.0688269874684213,1.0989959619161156,0.42763018632961813,1.0709271061796828,1.1580760730065278
39.431,0.5514512416808676,1.0776450679393534,1.0990014277801998,0.43243655323604835,1.0819022058278085,1.1578540011955327
39.464,0.5559504106460059,1.086463108371505,1.0990056049302193,0.4348318174771786,1.0873674983094461,1.1574427129109504
39.498,0.5605857435107748,1.095547995315852,1.0989988896195477,0.43964913016164475,1.0983465959371772,1.1573142695770735
39.531,0.5650850661808556,1.1043661507981835,1.0989911309576346,0.44205992168534985,1.1038408965046504,1.1573132547738412
39.574,0.5695847090729601,1.1131847572899776,1.0989828294529322,0.449292595276288,1.1203242166035536,1.1572990245611174
39.598,0.5742209173386204,1.1222708423207197,1.0989769735388197,0.45170362669929,1.1258188369946383,1.157295838231124
39.631,0.578720817825461,1.1310897266214783,1.0989771698615254,0.45652566773358844,1.136807894511885,1.1572987583134688
39.664,0.5832206820905338,1.139908605734192,1.0989826514527679,0.4589362706740049,1.1423015425699352,1.1573149424394367
39.698,0.5878565770900837,1.1489942570136793,1.0989947304219256,0.4637488731022186,1.1532728038712987,1.1575714288329981
39.732,0.5923559653899086,1.1578126324366005,1.0990036881100067,0.46856870274383344,1.164264290350916,1.1575424874165734
39.763,0.5968551708211619,1.166630808945772,1.099009409188598,0.4709775022181107,1.1697573578792821,1.1575242683872151
39.798,0.6014906161314506,1.1757161276398442,1.0990144242157251,0.47578204842279737,1.180709139160328,1.1570193242415379
39.83,0.6059895956952902,1.1845340294246953,1.099012608553325,0.48060152525493777,1.191678574318381,1.1567890197316517
39.862,0.61048865602487,1.193351960626714,1.0990043404275218,0.4830150093702369,1.1971710609906854,1.1567820143963123
39.898,0.6151244416329189,1.202437683009888,1.0989959460329335,0.4878424493456853,1.2081569561002476,1.1567706055108389
39.931,0.6196241539217558,1.2112565361750276,1.0989887374991543,0.49267031018543034,1.219143574604236,1.1567618941095537
39.964,0.6241239560400541,1.220075458483127,1.0989865872851794,0.4950842963738475,1.224636892518283,1.1567604832388618
39.998,0.6287601071912737,1.2291616252477717,1.098990512841715,0.49991197919272645,1.2356228773857822,1.1567730364540982
40.031,0.6332597631508072,1.2379804116180253,1.098998598075918,0.5047316509554661,1.2465932176861414,1.1570047221137794
40.064,0.6377591015330899,1.2467988175278202,1.0990098402692232,0.5071441142489569,1.2520870200709948,1.1570043986025473
40.098,0.6423945834487612,1.255884258997906,1.0990174131338333,0.5119684197850324,1.2630725089343384,1.1570032709106461
40.131,0.6468936136826375,1.2647023858684463,1.0990222745423965,0.5143785196001122,1.2685601950984229,1.1569247728240768
40.168,0.6513925128223883,1.2735203459406277,1.0990233840745827,0.519185986701728,1.279496987142937,1.1562574024544436
40.198,0.656027784556946,1.2826055206433093,1.0990169357110153,0.5240189453612877,1.2904792969555738,1.1562459160593854
40.232,0.6605270086396986,1.2914238697261868,1.0990087957100647,0.5264355488913666,1.2959708724382442,1.1562411013239267
40.264,0.6650265539490141,1.3002426698509517,1.0990007041562366,0.5312690994928817,1.3069546559487164,1.1562323903748943
40.298,0.6696626038271907,1.3093288604410092,1.0989962848601638,0.5361029017743891,1.3179387386693773,1.1562260624533118
40.331,0.6741623260094,1.3181478341055815,1.0989980890270925,0.5409365833654349,1.3289224099896764,1.1562338936840248
40.364,0.6786619950910956,1.3269667984318987,1.0990044605511458,0.5433524655680746,1.334412203116401,1.1562677977673745
40.398,0.6832976294712514,1.336052458561004,1.0990172207883009,0.548177004790096,1.3453805791620872,1.1564938287466069
40.431,0.6877967822999889,1.3448708540654892,1.099025159392317,0.5530082742330694,1.356365919324939,1.156472458914387
40.464,0.6922957717354792,1.3536890739735472,1.0990307423440984,0.5554221059499502,1.3618543196403536,1.1564249913179012
40.498,0.6969310314502731,1.3627745049456996,1.099035607193012,0.5602352994272509,1.3727909183154934,1.1557844381506344
40.531,0.701429767542322,1.3715923425959837,1.0990301149058355,0.5650719579248302,1.3837659305032781,1.1557085290796485
40.564,0.7059287732217309,1.380410552508149,1.0990221705859884,0.5674915782382773,1.3892564030950285,1.1557073540637344
40.597,0.7105644633778464,1.3894964851925378,1.0990136359893625,0.5723309550191199,1.4002375181737388,1.155699066129855
40.634,0.7150640375538644,1.3983154622548815,1.0990074791533142,0.5771706093701005,1.4112190094417458,1.155691721024914
40.664,0.7195636714217697,1.4071344808678927,1.099006980352833,0.5795904661839311,1.4167097191029892,1.155691666735063
40.698,0.7241996271275559,1.4162207383446541,1.0990122028135099,0.584429486192312,1.427689677018968,1.155717374962002
40.731,0.7286989684976712,1.4250393957184306,1.0990227690065908,0.5892593801893035,1.4386532517472213,1.155973669304632
40.766,0.7331980836492692,1.4338578647953697,1.0990329903158118,0.5916791458497688,1.4441473701327143,1.1559328873903527
40.798,0.737833376597484,1.4429434253273627,1.0990389690837952,0.596514372534513,1.4551258603721142,1.15591173204957
40.831,0.7423322197726527,1.4517616512783529,1.0990438374896738,0.6013348621785521,1.4660655536858078,1.155348502023573
40.864,0.7468309303617219,1.460579678156147,1.0990426709607022,0.6037511876536472,1.4715412740920801,1.155162658989185
40.898,0.7514660427002195,1.469664947993981,1.0990346397451927,0.6085967174854107,1.4825205090445424,1.155176947690998
40.931,0.7559651887013342,1.4784835328199954,1.099026570351931,0.6134418264712144,1.4934987666713768,1.1551663837474402
40.964,0.7604646182979925,1.4873024965951336,1.0990190277396343,0.6158645473417157,1.4989881934685378,1.1551615078283815
40.998,0.765100503362294,1.4963887924412211,1.0990162051582117,0.6207101082611206,1.5099670811882389,1.155157129614358
41.031,0.7696000399785157,1.505207853677517,1.0990195131829483,0.6255552870034619,1.5209450728528264,1.1551735103738265
41.067,0.774099482032403,1.5140268485421466,1.0990267318402818,0.6279757056728209,1.5264295276928947,1.1552450483877688
41.098,0.7787348890023678,1.5231125868785957,1.0990391181947738,0.6328140098510519,1.53739859704925,1.155391863565782
41.131,0.7832337785529251,1.5319309502735357,1.0990468895629923,0.6376554358239017,1.5483752403117252,1.1553920408560003
41.168,0.7877325674674965,1.5407492476196385,1.0990521680264025,0.6400736325145282,1.5538572655493363,1.155289966386817
41.198,0.7923675381525922,1.549834582960421,1.0990541255444461,0.644899597409718,1.5647867734005285,1.154633576376346
41.23,0.79686617423693,1.5586526219249475,1.099047836996014,0.6473257506688715,1.5702758288881387,1.1546529205803797
41.264,0.8013651029821526,1.567471069700894,1.0990399352380353,0.6521762379984383,1.5812504902797795,1.1546363442378522
41.298,0.8060006955750109,1.5765572089393758,1.0990314921410567,0.6570274170727545,1.5922265051916726,1.1546267605895322
