t,x_odom,y_odom,yaw_odom,x_gt,y_gt,yaw_gt
250.644,0.14619804286501195,0.023415861284792592,0.3599580536190504,0.12346315126077738,0.007736491351849192,0.20133968391634405
250.68,0.15307098619400256,0.02608271582090192,0.3803173105860631,0.13178345275368375,0.009278891923183348,0.22528507243806345
250.711,0.1596436529074463,0.02878600634388438,0.40008604677340787,0.140063732417249,0.010856181331899643,0.24920899705124835
250.744,0.16616185925934607,0.031618812148762165,0.4198620416178599,0.14419450835265651,0.011660892024871984,0.26118671746490757
250.778,0.17281769138147612,0.03467177037241159,0.4402534311578962,0.15245790590747882,0.013305238785935442,0.2851586142021681
250.811,0.17917114957183652,0.03774206410967991,0.4600612984917407,0.16068775697428722,0.014978017840524237,0.30914546562381423
250.844,0.18546253368172105,0.04093763808102624,0.47988111213375706,0.1648008220248422,0.015823342846530617,0.3211196313879747
250.876,0.1918766516256307,0.044359618478833684,0.5003045015040768,0.17301261827351214,0.01751481823042751,0.3454361835681126
250.912,0.19798668955166504,0.047779037349067854,0.5201247545443783,0.18119746704935213,0.019190572869605887,0.36992771196865937
250.944,0.20402705746325217,0.05131844475028859,0.539937376384576,0.18531385125823288,0.02003108943842837,0.38192402498768063
250.978,0.21017549238851324,0.05508928032616438,0.5603464203239357,0.1935543340110304,0.02170499273207533,0.4057572154527233
251.011,0.2160215397268281,0.05883845705830631,0.5801504828148109,0.20178691769095922,0.023374065623583053,0.4295131977501815
251.044,0.22179171639233672,0.06270235188823953,0.5999548480960578,0.20591241054804343,0.02422382480262457,0.4415078067468276
251.078,0.2276554302780003,0.06680196901700863,0.620354589483045,0.2141803852111032,0.02597507002887023,0.46550419781554814
251.111,0.2332204750956629,0.07086167718652278,0.6401506331678194,0.22241815954066654,0.027796718256101832,0.4894868239151729
251.144,0.2387046624076758,0.07503120659752383,0.6599472791399569,0.22652909266384197,0.028743511486923726,0.501484217578552
251.177,0.24426866350033036,0.07944063523985362,0.6803448281606093,0.23475053528421078,0.030726766863505017,0.5254820335008015
251.212,0.24953787466637178,0.08379168458144652,0.7001445119339411,0.24292651444694005,0.03281096300528807,0.5494681187221295
251.244,0.25472088691975897,0.08824702378035978,0.719941820488619,0.24700291950120262,0.03389400720846949,0.561469534053304
251.278,0.2599679238091129,0.09294399545470787,0.7403328972787121,0.2551545878263026,0.036148542030651876,0.5854719112820894
251.311,0.2649236416083506,0.09756283218753556,0.760116718593986,0.2632709557691065,0.038483562599126026,0.6094528530758447
251.345,0.2697866876037795,0.10227840056582904,0.7798894326809949,0.2673237091789908,0.039679068775956436,0.6214425333530749
251.378,0.27469797175709976,0.10723584729607231,0.8002628017979797,0.27543557675447716,0.04211655746166773,0.645174357200401
251.411,0.27932448547295996,0.11209728691408634,0.8200432428742005,0.2835169065847098,0.044572548771336214,0.6684684943761344
251.449,0.2838532662835605,0.11704853986320521,0.8398241626592177,0.28757725301488685,0.04583696412604952,0.6804366236931355
251.478,0.2884154065544063,0.12224194194301942,0.860208909414908,0.29571753146308605,0.04842736538102234,0.7043401253136298
251.511,0.2927098868560932,0.12731621627894335,0.8766698970009495,0.3038222284939218,0.05105087774049165,0.7269509157671354
251.544,0.29692015931951116,0.13246034712622706,0.8931291921287919,0.3078358083582348,0.052356952940438344,0.7378286069253704
251.578,0.3011691486663301,0.13783249225070937,0.9100928382420429,0.31588138959139944,0.055056419251127725,0.7594237088691647
251.611,0.3045572328874467,0.14216922595188286,0.9050906744145252,0.3238876825340376,0.057806264137561875,0.775054710663017
251.65,0.3085939124119005,0.14737076624563417,0.9165687940649281,0.3318089570286722,0.060590173771226705,0.7849883555458116
251.678,0.31269108009885255,0.1527793124322825,0.9284117954374812,0.3358402529067624,0.06212242165226506,0.7919707618568388
251.711,0.3165761793314689,0.15802270560925305,0.9378139424704817,0.3438542586808785,0.06525228526328747,0.8043438261079213
251.744,0.32041203071609037,0.16330269977879253,0.9472114042221041,0.34783356339508475,0.066847908387711,0.8100574666932662
251.781,0.3243119802980467,0.1687799857181668,0.9568809220880929,0.3557539167997586,0.07011861360927425,0.8214802526384972
251.811,0.3280179374360682,0.17407530604013952,0.9634512073902343,0.3636370703954173,0.07348529010298073,0.8310926382092968
251.843,0.3316894902814525,0.17939547440184864,0.9700123565035328,0.36753677714324123,0.07516570884848904,0.8348549023825692
251.878,0.33543586527457947,0.184902132570114,0.9767657877625356,0.37527909849628593,0.0785632527462968,0.8419408562851562
251.911,0.3390069194523797,0.1902151335316808,0.9812651315390195,0.3829844866100619,0.08207082889200024,0.8482667041723833
251.944,0.3425541552569068,0.19554426302391137,0.9857562214772131,0.38680332986746635,0.08384688853040634,0.8509735520973793
251.978,0.3461836318830879,0.20105124105269634,0.9903905196922232,0.3943851408397291,0.08746655239710865,0.8563896829838632
252.011,0.3496513415346132,0.20635763501664273,0.9935435798179659,0.4018683908083606,0.09114193297302256,0.8606854558683721
252.04,0.3531020937137484,0.21167465969890864,0.9967064865036336,0.405575683462594,0.09300197483314399,0.8625793584486784
252.078,0.35663966360792426,0.21716404874539644,0.9999785438149388,0.41293897015515163,0.09678010063667462,0.8663643978599055
252.111,0.36002500869036386,0.22244947478173627,1.0022723739846424,0.42020633491664794,0.10058224883086511,0.8695381600493103
252.145,0.3633981349083447,0.22774257857437397,1.0045766284719628,0.42379921829434064,0.10248682617139501,0.8711572325834702
252.178,0.366860946495923,0.23320459034326857,1.006955023246478,0.43096052009533903,0.10637377107610006,0.8739916467634445
252.211,0.370178125710338,0.23846063426843053,1.0086680615878238,0.43802027690532075,0.11029652719315924,0.8763195736100646
252.244,0.3734859662751725,0.24372184854430737,1.0103811470769626,0.44151427844210334,0.11227681019543537,0.8773784868604959
252.278,0.3768845422442334,0.2491482429788107,1.0121355199742086,0.4484438027517048,0.11629260083101327,0.8794836631436618
252.311,0.38014299119854994,0.25436855941540615,1.0134286730643285,0.4552640301363933,0.12033573753069032,0.8811431129130954
252.344,0.3833947341713861,0.2595931225479679,1.0147173359217883,0.4586353616533399,0.12236605387006713,0.8817634804203871
252.378,0.3867376872994992,0.2649799707511883,1.0160507048262268,0.4652897295944526,0.1264214921838275,0.8821255776105601
252.411,0.3899450983768865,0.2701619824289708,1.0170647554787846,0.4718680953607141,0.13055103105680332,0.8830412994380437
252.444,0.3931472358116934,0.275347169412139,1.0180735900482638,0.4751265939497087,0.13264619770248617,0.8836265412150158
252.478,0.396440402274669,0.2806920346018141,1.0191222833590678,0.4815752109994574,0.13689864316167752,0.8848142769755678
252.511,0.39960036902751206,0.285831798126737,1.0199972223994163,0.48789681654451106,0.1411955575815302,0.8858679868321159
252.543,0.4027559297355653,0.2909744931536177,1.0208766415953578,0.4910148238001951,0.14336717966432216,0.8863684145183779
252.578,0.40600250300209795,0.2962761656453156,1.0217895030722486,0.49717986360579536,0.1477713365240281,0.8873768365731108
252.611,0.40911861251154474,0.3013745387481096,1.0225823529841669,0.5032247339722062,0.15221264214964345,0.8883050119483472
252.644,0.41223083353343754,0.3064757011447087,1.0233849843766207,0.5062095907653034,0.15445041758629016,0.8887712663548377
252.677,0.41543322902048224,0.3117343409666484,1.024218087482118,0.5121195819795691,0.15896424752416752,0.889820548761778
252.708,0.4185066734283757,0.3167901685790614,1.0249562550715625,0.517921351036817,0.16348684279620684,0.8909688104986357
252.744,0.4215761811074311,0.3218478764963132,1.0256879362199185,0.5207966542040723,0.16577152819720373,0.8914103936945968
252.777,0.42473496159000734,0.3270614548802882,1.02645021148528,0.526485374277944,0.17038575852870574,0.8923519620592125
252.811,0.4277666288425394,0.33207339684462445,1.0271303811110006,0.5320639805836632,0.17502825141046963,0.89322562298149
252.844,0.43079501807788134,0.33708761413536126,1.0278076141560049,0.5348168647728249,0.17736663222759594,0.8936609040687027
252.878,0.4339117990500409,0.34225613940769284,1.0284918678326074,0.5402635131664137,0.18209185062843972,0.8945049261939177
252.91,0.4369038848871159,0.3472252218595929,1.0291192601487944,0.5456046606004219,0.1868381541507884,0.8952725368546273
252.944,0.4398926437463835,0.35219586534300207,1.0297502042007682,0.548225700711302,0.18920150639818037,0.8952584320923705
252.978,0.44296857357269337,0.3573188796346199,1.030392706084139,0.553422871417225,0.19400135220979506,0.8955918295349358
253.011,0.4459217307008268,0.36224435691602186,1.0309955186265944,0.5585178456310258,0.19886064587397564,0.8963029665380303
253.045,0.44887188610625484,0.36717153410467324,1.031594446205912,0.5610224685396199,0.201311298797632,0.8966418935844817
253.078,0.4519085166225905,0.3722501341800225,1.0322117353888502,0.5659560772685155,0.20627518229610803,0.8973317739770763
253.111,0.4548242870894848,0.37713334474151367,1.0328109355411783,0.5707567349580503,0.21128447031061423,0.8980223255125352
253.144,0.457737228123341,0.3820184915768501,1.0334157413943659,0.5731127837683936,0.2138123738635894,0.8983694694062889
253.178,0.4607355108259213,0.3870538295351687,1.0340468067984383,0.5777512735836668,0.21892754359681546,0.8990729392129129
253.211,0.46361386366853513,0.39189456596018996,1.0346513056790883,0.5822679063640452,0.22407734923404815,0.8997958917952322
253.243,0.4664895789014993,0.39673757266171367,1.0352681144935652,0.5844908276753997,0.22667189665721466,0.9001327477489844
253.278,0.46944957600596565,0.4017297208152405,1.0359149975513322,0.5888635023621548,0.2318812128643186,0.9011458273921468
253.311,0.47229044719736424,0.4065278058278591,1.0365186124468442,0.5931476787980131,0.23711955495269507,0.9019826624689098
253.344,0.4751283449986462,0.411327480765149,1.0371245674397283,0.595257264697565,0.23975487122873274,0.9023883841089733
253.376,0.47804909660787565,0.4162742347579324,1.0377502004481902,0.5994440914808671,0.24505582084511726,0.9031498505596515
253.412,0.48085321288063726,0.42103012716750593,1.0383539976087253,0.6035950579662659,0.25032362000988867,0.9039019090347093
253.444,0.4836543851378967,0.4257875633321601,1.0389521176200545,0.6056628624768272,0.2529511981549678,0.9042830681980796
253.478,0.4865378325850384,0.43069149149677277,1.039559329854289,0.6097947460349622,0.2582077248995373,0.9050043356629344
253.511,0.48930621352821063,0.4354061319631445,1.040144223416105,0.613891289205681,0.26342686312367364,0.9056368393911294
253.545,0.4920716351080819,0.44012207848642787,1.040732660262703,0.6159155214170329,0.26600737079517395,0.9055734100592913
253.578,0.4949178288479233,0.4449823985251879,1.0413322702151127,0.6199795269197722,0.27118754255964395,0.9057559293607597
253.611,0.49765047841598975,0.4496551217168798,1.0419096878138683,0.624037258681318,0.27636500372176753,0.9064525912064617
253.644,0.5003804129230833,0.45432936968120785,1.042483490625106,0.6260582909680856,0.2789463336490531,0.9067797135665489
253.678,0.5031903552798922,0.4591470357456133,1.0430730964332273,0.6300985880737345,0.28411192967414534,0.9074466884984072
253.711,0.5058885920221561,0.46377942037465913,1.043655477000908,0.6341073378022803,0.28924451642470966,0.908118577470484
253.744,0.5085842517578051,0.4684136000416385,1.0442421335013312,0.6361047770712255,0.2918047885332177,0.9084570536488006
253.778,0.5113589073999727,0.47319016285505255,1.0448533380239025,0.6400973024495998,0.2969276281245145,0.9091418423836165
253.811,0.5140227548835894,0.47778235873777175,1.045452144017868,0.6440589510907951,0.30201779743900375,0.9098343324651347
253.844,0.5166837034576494,0.4823759005343813,1.0460516063325493,0.6460324633818512,0.3045563126057227,0.9101937681737071
253.878,0.5194225430413335,0.487110583669877,1.0466760380351405,0.649976252651313,0.30963463683215076,0.9109293581092196
253.912,0.5220517478701503,0.4916621646732357,1.0472769377721256,0.6538946756417209,0.31468735047037505,0.9115668297889881
253.944,0.524678315474018,0.4962155985456261,1.047892041970467,0.655838913991393,0.31719728786546836,0.9120402715301796
253.978,0.5273812518560448,0.5009081046161563,1.0485141857591056,0.6597358014403817,0.3222339313823073,0.912787184385616
254.008,0.5299761736501906,0.5054195010224668,1.049119764285134,0.6616757467196929,0.3247440877165639,0.9131318294068705
254.045,0.5325681386865617,0.5099320575534312,1.049722449558643,0.6655264466958315,0.32973301340189276,0.9139179315020092
254.078,0.5352357371749059,0.5145828780776147,1.0503426262517666,0.6693737283927057,0.33472581389410544,0.9146784546979789
254.111,0.5377971366010643,0.5190548211247811,1.0509343672810714,0.6731862158779592,0.3396808581410086,0.9153119374549372
254.144,0.540355708516617,0.5235279706224,1.0515282845908027,0.675080070731728,0.3421443851989331,0.9154836919376296
254.177,0.5429890333777656,0.528138254967773,1.05213960139802,0.6788346163350467,0.3470282054285569,0.9151209095629472
254.211,0.5455171264865531,0.5325704837662679,1.0527273311619259,0.6825891138653544,0.3519085897157578,0.9152828025348988
254.245,0.5480424921305448,0.5370039445326937,1.05330860763157,0.6844733132745748,0.35435964389676095,0.9156380573705637
254.278,0.5506417221289525,0.5415733270913561,1.0539041644709992,0.6882379709288673,0.3592618330781259,0.9163102619234151
254.311,0.5531373308139167,0.5459665608041997,1.0544848182807913,0.6919731444088949,0.36413237662787157,0.9169850749594098
254.344,0.5556305034104637,0.5503614327912835,1.0550651755076412,0.6938341890404515,0.36656170887598916,0.9173189963450095
254.378,0.5581968697965338,0.554891569585789,1.0556679990628748,0.6975542733514316,0.37142306766005573,0.9179945032396188
254.411,0.5606609501941885,0.5592472393872701,1.0562645182062684,0.7012454566338527,0.37625321053788513,0.9186821053750048
254.443,0.5631225485393598,0.5636046153019195,1.056867221492353,0.7030846458739173,0.3786626616706008,0.9190300581802231
254.477,0.5656559316691329,0.5680954954511355,1.0574900311506061,0.7067606733928324,0.3834837070779334,0.9197354996732132
254.51,0.5680879172425121,0.5724128142317709,1.0580941374077693,0.710407271880502,0.38827302311432327,0.9204568298753998
254.544,0.5705175551078815,0.5767321048626995,1.0587093437424067,0.7122248438141575,0.39066273073419655,0.9208141289752255
254.58,0.5730182768252287,0.5811843181160089,1.0593522432415596,0.715848128801657,0.39543252561119574,0.9216926598895924
254.611,0.5754184551288881,0.5854638321656013,1.059967735825147,0.7194374522821355,0.40016694185440793,0.9226580994318594
254.644,0.5778157169245954,0.5897442997552768,1.0605761103277556,0.7212332928375148,0.40253864774347836,0.9229973917549866
254.674,0.5802827439193172,0.5941557311702481,1.0612046250586364,0.7248173881090791,0.40727768170319817,0.9237772636770916
254.711,0.5826511862278916,0.5983970417306212,1.0618140367819366,0.7283728078023644,0.4119861728119614,0.924535499866761
254.744,0.585016784447923,0.6026393130554929,1.0624211345404218,0.7301438411224818,0.4143347622503501,0.9249231490774319
254.776,0.5874514473400895,0.6070117640159005,1.0630441657665752,0.7336827037947834,0.41903336456336315,0.9256775675398113
254.811,0.5897889884469827,0.6112158168581043,1.0636416622608043,0.7371914686290637,0.4236993019615229,0.9263615288113847
254.844,0.5921238923384035,0.6154210528854378,1.0642403835657968,0.7389221184820352,0.42600235201323067,0.9262942053990737
254.878,0.5945269644696477,0.619755266081517,1.0648568701333394,0.7423674632922761,0.4305842923750367,0.9257896170774231
254.907,0.5968337748844174,0.6239217798638429,1.0654458383128298,0.7458350284174136,0.43519430393798075,0.9262719382199515
254.944,0.5991380831957529,0.6280895497753671,1.0660315266518725,0.7475677276694673,0.4375001521626622,0.9266108074871728
254.978,0.6015097133515783,0.6323850995819748,1.0666321808203683,0.7510310216360332,0.44211384051871155,0.9272877169136162
255.011,0.6037867445712225,0.6365151087647885,1.0672194356228624,0.754467133899134,0.44669776154873886,0.9279697547043916
255.045,0.606061495025507,0.6406467113237215,1.067807223464223,0.7561791889179397,0.44898420819348556,0.9283084040874152
255.078,0.6084029380815784,0.6449054812859497,1.0684172150662834,0.7596013150609935,0.4535596301338573,0.928992264147704
255.111,0.6106509949669894,0.649000272897342,1.06902013663556,0.7629968524776916,0.4581057196548639,0.9296876643639701
255.144,0.6128967079460806,0.6530966759711391,1.0696288327494945,0.764688699467253,0.4603734603722638,0.9300393270314429
255.178,0.6152078460748783,0.6573186310745278,1.0702585357467713,0.7680702002750824,0.4649109999312472,0.9307509978604145
255.211,0.6174264152936902,0.6613774507267879,1.0708701523606383,0.7714252194116422,0.4694195917994429,0.9314656248509273
255.244,0.6196423542210502,0.6654373727131409,1.0714826911798072,0.7730958337022781,0.4716670906718547,0.9318461780102778
255.278,0.6219231450357977,0.6696223397168543,1.0721246834980038,0.776435441815012,0.4761649337785858,0.9326015837008843
255.314,0.6241122829297044,0.673645142809161,1.0727387888265654,0.7797498012150098,0.480635700362038,0.9333327189378675
255.344,0.6262990078002292,0.6776694841627583,1.0733663082090588,0.7813939804154376,0.48285640324212475,0.9338388132971661
255.378,0.6285490852490365,0.6818166362920799,1.0740012654107938,0.7846930832001108,0.48731799209379145,0.9345918428195445
255.411,0.6307091427931757,0.6858038264784444,1.0746183864189507,0.7879639742512244,0.4917483442055711,0.9353693003112626
255.444,0.6328665202249683,0.6897919257384156,1.0752319340355168,0.7895934185074311,0.4939585188062952,0.9357599248446073
255.478,0.6350865611722111,0.6939019887204452,1.07586563740789,0.7928493788825197,0.49838041252359583,0.9365323515553977
255.511,0.6372179080249614,0.6978537233588303,1.076475712072583,0.7960755553426512,0.5027686924801632,0.9372135473145868
255.544,0.6393468991837471,0.7018068449278129,1.0770823922124828,0.7976804112657323,0.5049538413691186,0.9374874844567067
255.581,0.641537822175004,0.7058809762584929,1.0777087038061945,0.8008590894231818,0.509283469103931,0.9373371273855351
255.611,0.6436411399039825,0.7097979907255461,1.0783160568798977,0.8040124471204217,0.5135754128323039,0.9370925324995769
255.644,0.645741864221811,0.7137158492381641,1.0789145950017505,0.8056017417817068,0.5157384815612006,0.937337194810656
255.678,0.6479037063807983,0.7177535557232666,1.0795269751084753,0.8087883810512987,0.5200802633675784,0.9380535692401991
255.711,0.6499791654424879,0.7216355614003788,1.0801226070653582,0.8119490693844934,0.5243928660110219,0.938745131430862
255.744,0.6520522982252714,0.7255187530056484,1.0807143541554363,0.8135237943459691,0.5265437476927103,0.9390853276775537
255.778,0.6541860423132054,0.7295212634843571,1.0813252569386445,0.8166715140591175,0.5308477270083195,0.9397716309423381
255.812,0.6562347499193515,0.7333698921189367,1.0819286921989866,0.8197945593344885,0.5351243764048536,0.9404687349579363
255.838,0.6582813291744349,0.7372201291556318,1.0825346694012745,0.8213506434621733,0.5372578084766514,0.9408189229530743
255.878,0.6603876682817155,0.7411887035920843,1.0831638613346852,0.8244609262524878,0.54152669590868,0.9415245271207203
255.911,0.6624098051479619,0.7450043822314012,1.0837839447622446,0.8275466877146678,0.5457679169059861,0.942240651948143
255.944,0.6644294594108604,0.7488211016639166,1.084403635701058,0.8290842444022488,0.5478837405553925,0.9426034803999843
255.977,0.6665077498444845,0.7527546145125842,1.0850425410497289,0.8321570289574896,0.5521169215651647,0.943333690345913
256.011,0.668502760686541,0.7565362787055689,1.0856638921662605,0.8352046391236437,0.5563217028227341,0.9440835814927497
256.044,0.6704955579953373,0.7603194499444023,1.0862919938851876,0.8367244787798915,0.5584209929364433,0.9444390305540148
256.078,0.6725464099079542,0.7642189052912284,1.0869462051519312,0.8397531701070241,0.5626095860660932,0.9453131197441609
256.111,0.6745149196382786,0.7679676270769898,1.0875790197641442,0.8427508938871608,0.5667634365418672,0.9463085132207146
256.144,0.6764805273819294,0.7717166005091736,1.0882057226197468,0.8442468990509568,0.5688397024281346,0.9467492852605309
256.178,0.6785031899827759,0.7755803357306008,1.0888477435773274,0.8472429896866486,0.5730026057641591,0.947509319047749
256.211,0.6804448506385691,0.779295059613082,1.08947063410298,0.8502135501129783,0.5771370121482581,0.9482782477273581
256.244,0.6823839705700617,0.7830105428053619,1.0900908312141253,0.8516928887242194,0.5791988290597867,0.9486745558319889
256.278,0.6843793364233528,0.7868396771480527,1.0907308707030594,0.8546487918104891,0.5833237612641557,0.9494494338675156
256.311,0.6862949489479178,0.7905214068858446,1.091346375167889,0.8575778419831623,0.5874179101177557,0.9501436191597618
256.347,0.6882082547742752,0.794204232651073,1.0919616570615625,0.8604579839693293,0.5914464898188126,0.9499090389373009
256.377,0.69017715099779,0.7979998545569663,1.0925956809250281,0.8618853222539323,0.5934414466054654,0.9494949229660463
256.411,0.6920672163973676,0.8016490806188167,1.0932104421104054,0.8647531940874724,0.5974459958119744,0.9493680400585075
256.446,0.6939548764183151,0.8052990828241137,1.0938111538814805,0.8662016949103886,0.5994692848647103,0.9497273006406646
256.478,0.6958972922397056,0.8090605974039815,1.0944310744303711,0.8690959192168426,0.6035167022036753,0.9504292649736238
256.511,0.6977620082603931,0.8126770777998725,1.095035171440635,0.8719677931765502,0.6075387369737657,0.951132393956945
256.543,0.6996245179366397,0.8162946190281525,1.095635316804188,0.8733984930078014,0.6095445708763987,0.9514772291999736
256.58,0.7015413777883815,0.8200233063412418,1.0962547284409385,0.8762582911323517,0.6135583595421233,0.9521730100779436
256.611,0.7033817301273018,0.8236085990890507,1.0968660937957135,0.8790956004955077,0.6175466263831162,0.9528796379604167
256.642,0.7052200916189287,0.8271954127934653,1.0974793429034515,0.880509274552916,0.6195362055884294,0.9532341258409244
256.678,0.7071120936796965,0.8308925697750639,1.0981150290164403,0.8833348809620892,0.6235173352409694,0.9539474357433133
256.711,0.7089284411712558,0.8344474076647758,1.0987398589213524,0.8861382486203644,0.6274728057269148,0.9546699767977526
256.744,0.710742584204449,0.8380034449286631,1.0993691669537624,0.8875350262644499,0.6294460193982329,0.9550355869644862
256.777,0.7126092132967755,0.8416681327800467,1.1000156699642638,0.8903265490445088,0.6333941240254914,0.9557724377886329
256.811,0.7144010074423802,0.8451914547159604,1.1006455404503392,0.893095851884372,0.6373167644221246,0.9565127521105643
256.844,0.716190444113966,0.8487156338808223,1.1012757472542534,0.8944753639573693,0.6392730601233726,0.9568900725609424
256.878,0.7180315653528756,0.8523473464346818,1.10192169675999,0.8972326226636514,0.6431876229436416,0.9576504983114543
256.911,0.7197989283723111,0.8558390830478876,1.1025513054940608,0.899969455605865,0.6470791297690236,0.9583815071524434
256.94,0.7215646800418902,0.8593331836826995,1.103202890853568,0.9013248504732642,0.649008827195414,0.9589122241917148
256.978,0.7233808326839967,0.8629329164516406,1.1038644715281514,0.9040319496242981,0.6528701575601632,0.9599697607021506
