t,x_odom,y_odom,yaw_odom,x_gt,y_gt,yaw_gt
34.102,5.711968769695079e-05,1.2132325506096263e-05,0.7381398393446641,-0.017937978628637337,0.016676202412038144,0.7322268278848881
34.135,5.719401671976613e-05,1.220011083405162e-05,0.7418916062909281,-0.018171451010147378,0.016869441468293795,0.7367971906465716
34.165,5.728960321932452e-05,1.2288142212066245e-05,0.7455309286209598,-0.018282814136678087,0.01696282369095396,0.7390149867659531
34.202,5.755730869021538e-05,1.2536086585615686e-05,0.7492767450169571,-0.018502577906423286,0.017147441356300364,0.7434175115991479
34.235,5.7702711244380676e-05,1.2671951301281867e-05,0.7529137981820899,-0.01872647149889182,0.017331600869679557,0.74783329101583
34.269,5.787106656861681e-05,1.2830249640115531e-05,0.7564401158108426,-0.018836482541845046,0.017420717249395958,0.7499789634575583
34.302,5.816717868048052e-05,1.311067951423276e-05,0.7600713066699323,-0.019052214257463854,0.017597383381189977,0.7542497701394635
34.335,5.840641230624773e-05,1.3338940858772642e-05,0.7635960514945783,-0.01927059313284533,0.017773424054599918,0.7585286976507736
34.368,5.862493723270821e-05,1.3548887312555098e-05,0.7670139624643065,-0.019378084418394118,0.017858849883298944,0.7606136283493239
34.402,5.8976100474307164e-05,1.3888454911322584e-05,0.7705329859525926,-0.019588910434475346,0.018027675175033248,0.7647504872735597
34.433,5.928764398590131e-05,1.4191996091406435e-05,0.7739489314119018,-0.019801367431319918,0.018195864286820903,0.7688940151345003
34.468,5.9551460646413314e-05,1.4450740774127098e-05,0.7772614967728583,-0.019906699479664017,0.018277555809385646,0.7709147788091839
34.5,5.9955765639670016e-05,1.4849727687033868e-05,0.7806719497925414,-0.020112559099037156,0.01843899854810055,0.7749240808925584
34.535,6.034088315444206e-05,1.523257896593363e-05,0.7839823663562663,-0.020319569659018554,0.018599839993914947,0.7789398027654374
34.568,6.065805605130472e-05,1.5549975295454538e-05,0.7871928109340358,-0.020422281782784227,0.01867784691767703,0.7808952316683946
34.602,6.110574529827098e-05,1.600058306843286e-05,0.7904981825317987,-0.02062339184714514,0.01883234769386598,0.7847833453050971
34.634,6.156540029712311e-05,1.6466503254348284e-05,0.7937062395484311,-0.02082513188841704,0.018986182691460622,0.7886751688894321
34.668,6.194792796086209e-05,1.6856836129516284e-05,0.7968176348526175,-0.020924874214961007,0.019060632948362466,0.790566115284362
34.702,6.243657373109521e-05,1.7358218224473992e-05,0.8000212667737078,-0.02112127669512833,0.019208539646905026,0.7943374201936634
34.735,6.296015224407708e-05,1.7899019306392987e-05,0.803130172204331,-0.02121899844269531,0.019282114339743063,0.7962207135750343
34.768,6.342218882976511e-05,1.837941043368528e-05,0.8061454714507643,-0.021414611419417064,0.019426768186944252,0.7999379344124484
34.802,6.396040490495297e-05,1.8942089242639018e-05,0.8092504788852577,-0.021606224904298504,0.01956831882099309,0.8035942533178505
34.835,6.453585089994351e-05,1.9547447376870763e-05,0.8122634341480567,-0.021701476918805827,0.01963864673579456,0.805417829435199
34.868,6.507441811772188e-05,2.011763720773734e-05,0.8151855611519099,-0.02189182490338085,0.019777026086327344,0.8090198406314242
34.902,6.567359853188378e-05,2.0755504421478318e-05,0.8181948321723149,-0.02207851740697308,0.019912461725609523,0.8125632773159833
34.935,6.62989821608793e-05,2.1425231875500916e-05,0.8211148560758282,-0.02226547304850424,0.020047060316682946,0.8161027425872194
34.966,6.69031562653148e-05,2.2076222767108505e-05,0.8239467126085005,-0.022356700115422765,0.020112139828550375,0.8178205994877472
35.002,6.756621667793704e-05,2.279457081557938e-05,0.8268630801638992,-0.022538434876313806,0.02024173138887507,0.821254268269015
35.035,6.824531970353016e-05,2.353453163546209e-05,0.8296929912793112,-0.022720475641910327,0.02037052018752801,0.824683813755859
35.068,6.891028226451138e-05,2.4263369081887294e-05,0.8324373769662039,-0.022809275935424117,0.020432806540144344,0.8263486680662885
35.102,6.963618108087773e-05,2.5063262990143108e-05,0.8352636565517021,-0.022986105035630453,0.020556822165708356,0.8296758544974927
35.135,7.037139428253978e-05,2.5877938617331235e-05,0.8380061872344676,-0.023163261384297123,0.02068007582796809,0.8329989907506673
35.168,7.10960468166366e-05,2.6685492553844563e-05,0.8406657875486833,-0.0232496590580761,0.020739694212454713,0.834612351923833
35.202,7.188426123545696e-05,2.7568481200407362e-05,0.8434047239053745,-0.023421654836670764,0.02085839070274855,0.8378362783812583
35.235,7.267690601595431e-05,2.846123848602792e-05,0.8460625340357053,-0.023593983215300617,0.02097637106914549,0.8410564201287075
35.265,7.346094513260081e-05,2.9349170725972347e-05,0.8486399386659137,-0.023678001311156383,0.021033442239971112,0.8426197924341123
35.302,7.431146719070984e-05,3.0317314668141236e-05,0.8512941923925461,-0.023845237373138675,0.021147063474333948,0.8457435641926133
35.335,7.516255039772228e-05,3.12911888598968e-05,0.8538698589576518,-0.024012801177429738,0.02126001786723458,0.8488639696198816
35.368,7.600617406567572e-05,3.226167490162706e-05,0.8563675684806042,-0.02409446466237283,0.02131465827665065,0.8503788517891658
35.402,7.691937298109679e-05,3.331742360190432e-05,0.8589397152719384,-0.024257014769751378,0.021423436475391633,0.8534054790572473
35.436,7.782985383812525e-05,3.4375404000007664e-05,0.8614357311438303,-0.02441987929453265,0.02153159779930653,0.8564292366278625
35.468,7.873368469985617e-05,3.5431079411954877e-05,0.863856161304205,-0.02449921729946039,0.02158391929080877,0.857897109122987
35.502,7.971027474783369e-05,3.6577259449608064e-05,0.866348692320454,-0.02465715248027822,0.021688075798783502,0.8608295171103658
35.535,8.068118862073797e-05,3.772243062228573e-05,0.868767466686488,-0.024815380875975575,0.021791663174251453,0.8637595474538541
35.568,8.164644272171652e-05,3.886662086529785e-05,0.871112946653671,-0.024892426088922927,0.021841772389364047,0.8651818506446076
35.602,8.268774645514317e-05,4.0106772646640826e-05,0.8735282604385217,-0.025045814766433177,0.02194151828635307,0.8680228852302958
35.636,8.372076345643622e-05,4.134298656630782e-05,0.8758721069983026,-0.025199470044276737,0.0220407388649271,0.8708619776358789
35.664,8.474945616644702e-05,4.257999395217053e-05,0.8781448752507888,-0.025274257970680572,0.022088737080684318,0.8722401012730103
